x,y
-7.971575916916413540e+00,-1.555722512134571689e+00
6.932736052252276515e+00,5.013855950513097071e+00
-5.384221864494592502e+00,-5.777134127294644372e+00
-2.336803956229357659e+00,7.162577152502736411e+00
-8.286282200709646162e+00,-4.613455664006098189e+00
-6.104603116651126982e+00,5.021404758634202992e+00
8.422396092206282381e-01,7.900560655408392918e+00
-7.101406589811112724e+00,-5.348403763761465868e+00
1.837669841267459914e+00,7.947297526542191903e+00
6.042697148419008180e+00,-5.270902452170802555e+00
-7.623235938921445687e+00,-2.124362122386866059e+00
-7.937350473997195621e+00,8.067687626034124593e-01
7.886538522167771958e+00,-1.842497878913256226e+00
-8.321185968854997839e+00,-5.380586636968074377e-01
-7.146587066714760184e+00,3.094849365807103680e+00
-2.602685248191334288e-01,-8.748039374063345974e+00
-4.261582191382157880e+00,6.488408669011716867e+00
-7.788760516372175147e-01,7.605746237292106748e+00
-6.846927309320833821e+00,4.147406320871773744e+00
2.941199852823821903e+00,-7.180635000997279249e+00
-7.720894739253679084e+00,-1.042173658208745080e+00
-3.667683390429753665e+00,-7.625910161825229849e+00
-6.652235573247483380e+00,-3.595065392631876300e+00
4.186195997752117037e+00,-6.734545482831583385e+00
8.135260656685451508e+00,1.385214493392239898e+00
5.318260892715760413e+00,6.270045239089759193e+00
6.759280979720649007e+00,2.296274247553991898e+00
-6.024851238709323376e+00,-6.351225969842391628e+00
9.215845438599965522e-01,7.820539343861053538e+00
1.923941295618963654e+00,-8.123657251471046337e+00
4.224570928283423399e+00,7.369736541468522084e+00
2.625530903760773249e+00,6.960901233333883553e+00
8.546416447867432709e+00,-4.192846249818155124e-01
-2.388967603163422382e+00,7.651138485727078553e+00
-6.289852886193415316e+00,-4.926558734606325984e+00
-6.050477049880147007e+00,-6.098279411017569096e+00
-7.714475521601592334e+00,-1.918338264975570251e+00
8.332501258141533640e+00,1.820063836474190122e+00
-6.905891559902651800e+00,-2.545838222898682446e+00
7.578773280424746517e+00,-7.658120435417551386e-01
7.230243804382985751e+00,3.071379877580443285e+00
4.695669897313258012e+00,-6.435974113413129416e+00
-4.974605313994709732e+00,-5.543179110139286436e+00
3.793793841613573026e+00,-6.517776289169881387e+00
1.781130287476217156e+00,-7.673657389863496547e+00
-1.279617521418332793e-01,7.842826514406541882e+00
-3.529852616328460257e+00,7.072815352515885223e+00
-6.440608671769880722e+00,4.673440603979870822e+00
6.818210139638412493e+00,-4.371834187099596924e+00
-6.644671669359196287e+00,-4.791719502430574096e+00
2.362714717721062119e+00,8.252289595406820055e+00
7.775838966249141393e+00,1.635204804234238418e+00
-9.040711039067250709e+00,-1.190797235872162796e+00
8.483476971866624083e+00,4.749401976682183224e-01
4.904189440704378455e+00,-6.206856086367443126e+00
4.274551875761344100e+00,7.982792797786708583e+00
3.384579262255288601e+00,7.185271260721767916e+00
3.358090491763695007e-01,-7.168778308683057432e+00
1.531001849664477499e+00,8.578085987476740115e+00
1.855753638301732122e+00,-7.792126862554732192e+00
-6.794136452413961358e+00,-5.072787992306095894e+00
-7.261109028282421107e+00,3.452785431805375893e+00
2.492391197990197593e+00,7.676186102595471183e+00
-7.336310961878028003e+00,1.442854900720897948e+00
8.218810224538904308e+00,-1.555492590516350804e-01
7.206574839380009756e+00,-2.288946644834248367e+00
-5.762865418520863869e+00,-5.234048545003183506e+00
7.888100167790776496e+00,1.587576397651969673e+00
-7.528813443413142181e+00,-2.579951145837866555e+00
-1.364607987724550719e+00,8.402286367791555577e+00
8.283403701187058488e+00,2.795837871088493909e+00
-6.420504758448879912e+00,4.892470566003139787e+00
3.135390500427884142e+00,-7.375017765684567017e+00
-2.742390832658230249e-01,-8.896132062543772534e+00
-1.338067542357347595e+00,-8.391344784300066806e+00
-8.950785695827279120e-02,-7.465423081612373224e+00
7.945694340185114335e+00,-2.174900007990806794e-01
-7.827853115789880967e+00,-1.235209279511370495e+00
-6.878999717979724871e+00,3.332562298414599056e+00
-1.314939215935578165e+00,-7.346011960862151469e+00
6.602977121429774776e+00,5.348103303930829888e+00
3.882370502629882481e+00,7.475000742431604728e+00
-3.179917591834917623e+00,-6.843870391674752085e+00
7.260847690503092977e+00,3.289712165581280434e+00
8.067408971063189105e-01,7.844774302463515703e+00
8.079331476967253067e+00,-1.387778800391755940e+00
-9.950404391703056017e-01,7.667212110006754067e+00
2.551980806040284322e-01,7.626133620681104119e+00
2.915328902627194463e+00,-7.905988261862329836e+00
-8.401567514212207044e-01,-7.719829438876982586e+00
3.681272230604991424e+00,7.028663324279727398e+00
7.018869955742207623e+00,2.363561975349282918e+00
-3.030104509469233598e+00,-6.956367548851906335e+00
-8.514838156415681425e+00,-1.219092419177589370e+00
3.549055859168193550e+00,7.211571741915152600e+00
6.267855265198632786e+00,-5.003923871317672578e+00
1.065301947139229988e+00,-8.462477054263809251e+00
-3.544449276247212843e+00,-7.320843870441148482e+00
7.492592620455663877e+00,-2.543806036442030738e+00
7.260352009620295810e+00,-3.447609797995921266e+00
8.075220589913181257e+00,-1.266081549515373661e+00
-7.871099661118869051e+00,-3.547272594331923212e+00
7.221511196621074546e+00,-1.825299437271292291e+00
-3.785612855142882260e+00,7.076000725140263015e+00
-7.845273783930871048e+00,-1.459632006627802625e-01
-6.980153460696381984e+00,-5.019745660121591513e+00
-7.004660018555949108e+00,-1.351623917922853080e+00
-7.198725378319372759e+00,-2.056953504178463454e+00
2.831380680840614783e+00,-7.115879589489892965e+00
3.790795676821298255e+00,6.960273433145209410e+00
-3.074445480324321522e+00,7.493739836136640520e+00
4.485134321950787317e+00,7.323912281979070293e+00
7.705116062191279092e+00,-2.994792416714379346e+00
3.751195571197206036e+00,7.426243611293435798e+00
7.002337594306020208e+00,2.312977774373226492e+00
-3.758948945103200323e+00,7.125314807846435450e+00
5.717596465513724802e+00,-5.502973939732854980e+00
7.964250405417001133e+00,3.547371249446422126e-01
8.460948607408507627e+00,-1.976688715349782077e+00
-2.612745917455143285e+00,-8.021069212660387748e+00
-5.702657429104987408e+00,-5.785915318241707794e+00
3.216144336934715575e+00,6.733147123305855963e+00
3.039342751053302649e+00,7.141608865064961620e+00
-6.704588227049762317e+00,2.815754068382717357e+00
-1.113639828157238609e+00,7.761150517466380627e+00
5.764952923037632182e+00,5.082470869188297158e+00
-7.921532135409792730e+00,-4.960756328269416704e-01
-2.835223895671421523e+00,-7.763052733558087226e+00
5.863248431250104531e+00,-5.435149613167864935e+00
-6.779277039797644733e+00,3.427124178397140231e+00
-7.269982122637493882e-01,7.439790810256609710e+00
-5.937104936980759362e+00,5.330496158549176577e+00
6.727037203528922760e+00,-3.702492644226651919e+00
-2.432927331551026917e+00,8.111725387268629461e+00
5.068425897568265448e+00,-6.143053369552634813e+00
-4.466464948048052719e+00,6.742421311168480536e+00
7.724434369132102240e+00,-2.775214064110872680e+00
8.777842375721645496e+00,9.918806048565771416e-01
-8.557169379323779523e+00,-1.743740713904924355e+00
7.323518472172960259e+00,1.631571617697230359e+00
-2.510737394422226654e+00,-6.607087582172468387e+00
8.258137754056251723e+00,-1.498039612090172223e+00
8.284173984088734954e+00,-1.077379745581300341e+00
5.257768349488487480e+00,-6.055702392280298163e+00
2.012045049710356359e+00,-7.249170344935004451e+00
-7.989000166228551691e+00,-4.936620767947561550e-01
7.177892281626438553e+00,3.799348671403667499e+00
6.583743280559652078e+00,3.139375116022905310e+00
7.780506782538901156e+00,8.756724672472021576e-02
9.633150743379453873e-01,-7.663937616361165439e+00
4.527758985403402825e+00,6.724938452912187614e+00
-5.419362478658247717e+00,-6.333813699850603385e+00
-9.369226431920070208e-01,-8.180990753102904023e+00
5.576834103520555530e+00,-5.701510992144520173e+00
8.339549687398372768e+00,-1.050406146377958594e+00
6.914185152836815007e+00,-4.078505429094643198e+00
-7.301394606239808738e+00,-1.556039909746288474e+00
7.174658803055643297e+00,-3.252875882304475663e+00
-5.239129544503058789e+00,-6.859408124890590486e+00
6.770417226759550822e+00,-4.131489667704935087e+00
2.058123650782419656e+00,8.580455277913067391e+00
6.965635557536329792e+00,5.133990925717370146e+00
6.399301466881294864e+00,-4.877932286285701302e+00
6.868525221674905978e+00,5.735858453234343735e+00
-1.495071536633686637e+00,-8.006642767659945648e+00
-8.245438014133453564e+00,-2.086202867304991493e+00
-8.131513626271024364e+00,-3.002809687068744182e+00
-8.170602536049333509e+00,1.582127637967557732e+00
-6.545781043929152609e+00,-5.115731299306311541e+00
-2.571074232958540318e+00,-8.583514318295033974e+00
6.327719601096846169e+00,5.749490039486899740e+00
-7.226804752464780712e+00,-3.841743823385226353e+00
1.574778804803991517e-01,-7.833844864335539171e+00
3.688818042831454314e+00,8.142066196115230525e+00
-1.734418967373332121e+00,7.646047248237824334e+00
-4.894621678819783384e+00,-6.045704389032245274e+00
8.056365184886217889e+00,-1.316963135277017916e+00
-1.660512342462942437e+00,-7.476271186737866614e+00
-3.246752178587041016e+00,7.351201176345846910e+00
1.369023618689661492e-01,-7.943632387677859619e+00
7.393661012378954567e+00,-3.627599686240145171e+00
-2.317017814943358900e+00,-6.357009607004713736e+00
4.851153601038952878e+00,7.456081968526523163e+00
-6.762948776603623813e+00,-1.742018731915227603e+00
7.790709560600524775e+00,4.830215018714958397e-01
-7.116174598938167506e+00,-4.076913224997337215e-01
-6.835104593694157238e+00,3.519542697689664656e+00
4.175442211246905622e+00,-6.834821445338802093e+00
-2.744892971451928787e+00,-7.604170179024044351e+00
-6.958542006793523527e+00,3.418609832236981116e+00
-2.842232828141700196e+00,7.637366460584308570e+00
-7.156969977273639927e+00,3.677344420969725025e+00
7.975591644928790913e+00,9.114372100134131571e-01
-8.201637148521150777e+00,1.023742138271890756e+00
1.815318792192085473e+00,8.620200374490437412e+00
1.124188673008464479e+00,-7.603745195381734767e+00
-1.358397368757584545e+00,7.667895825553255662e+00
7.615202448727508511e+00,-1.062208122671987054e-02
-4.180655292946879875e-01,8.163862427247211784e+00
-5.661092196481227745e+00,5.642955943227353721e+00
-5.366128687987965939e+00,-6.203943353300095609e+00
6.834194489093793123e+00,-3.848915590368874984e+00
-5.738680566210721423e+00,5.570996808810512846e+00
4.660555497341597686e+00,7.640282264833238912e+00
3.898053165387322938e+00,7.216250664282814142e+00
-7.615709414302672897e+00,-2.934050766054888459e+00
3.886391901282011396e+00,5.267874260017469723e+00
-6.409666594993846722e+00,-7.262780018219650024e+00
6.313501653690336113e+00,-4.774933510768203604e+00
-8.318311133574418648e+00,-2.040064678872561821e+00
3.834362527233985851e+00,-6.858003235839002620e+00
1.805681902392038962e-01,7.629362318031403412e+00
-3.638566907204380918e+00,7.069798081449618188e+00
-2.383220409774430948e+00,-6.784748882838812278e+00
-7.678467960018410920e+00,-2.669224880052955662e+00
1.610976914130199666e-01,7.983781814596487614e+00
-7.210827093998454451e+00,2.740568362178111173e+00
-2.321686816237850337e+00,6.969537982546281540e+00
7.974068552360285445e+00,-2.306372103078725644e+00
-7.913180802105642009e+00,-3.652189468416085827e+00
2.223521500300675413e+00,-7.491789819146679186e+00
-6.520793109132386967e+00,4.450954260919315786e+00
5.145090927331323893e-01,-7.827373319870835289e+00
-2.617258729222816882e+00,7.652941893222523717e+00
2.041369669603259496e+00,7.908769521508188127e+00
-7.834674985137054293e+00,-1.153197067280439692e+00
8.628513222933613669e-01,-8.187721876647859887e+00
2.617874301422433270e+00,-8.057405028152707871e+00
1.095692461810771956e+00,7.359040192333202057e+00
6.149060197031985808e+00,4.813101969335694008e+00
6.981901727060047413e+00,4.796166686051548389e+00
5.587090272188073747e+00,5.232526676564283719e+00
-4.234939566422260881e+00,-6.286841296320611505e+00
-7.308543966384904778e+00,-3.660249391381256157e+00
3.097428700837261850e+00,5.401790366969025925e+00
5.946259015488879918e+00,-5.355657925614530690e+00
3.403123450930275684e+00,-7.311189615985141721e+00
-3.097875781817827967e+00,7.490110679263126237e+00
-6.200645126499892967e+00,4.761363004467471072e+00
-5.380156119018385752e+00,5.932634367930839758e+00
-7.761836491308226726e+00,1.913445987300844031e+00
3.835362328254023456e+00,6.812018737475569630e+00
-7.308598373052414665e+00,2.970526377508042160e+00
6.786006687303935081e+00,3.886529569821536523e+00
-1.456449115819618667e+00,7.663872528875052659e+00
-2.785070278844962832e+00,7.652393247745457039e+00
-6.816849402561980797e-01,8.119618151655126681e+00
3.622448854332795953e+00,-7.171008652862856714e+00
-5.893828032406402961e+00,-5.803222311423959390e+00
8.513565054913634356e-01,-7.884659305134082530e+00
7.150362597252454044e+00,2.154787522798685906e+00
-1.646828343467072298e+00,-7.524720631914118663e+00
7.773705984938266589e+00,2.035940465227588092e+00
7.206184410371869298e+00,3.922331627253254016e+00
7.118166782625570121e+00,4.438282201880415556e+00
-6.904303294156496129e+00,-3.469920150536785819e+00
5.530093564268717898e+00,-5.762893270169858084e+00
6.659238719703281184e+00,5.365058271952046987e+00
-8.184793216627326728e+00,1.297107926022157409e-01
-7.805767988923425271e+00,1.710634099946584108e+00
-8.355311903134079898e+00,-5.556129595688145129e-01
5.708852756203449452e+00,5.229598823793254248e+00
-7.803742430572388145e+00,1.671827969079127396e-01
5.648859362536459372e+00,-5.660081435027076502e+00
7.074399586652106997e+00,-3.867820567742729310e+00
3.563362816672838829e+00,-7.054712107724935954e+00
7.472760002314421612e+00,-3.271925770643628439e+00
-7.958347979744422318e+00,2.828399329843419352e+00
5.651984560560914694e+00,-5.597401382464206598e+00
5.276660473257680728e+00,-6.011322837807501429e+00
8.336373093699528170e+00,-1.642318303773933952e+00
6.147397968902642562e-01,-8.035253175230625544e+00
7.477738858351691498e+00,-2.886959423322886131e+00
7.517349327522675040e+00,-3.091344975669774620e+00
-6.811717713907776250e+00,-5.132328143465928250e+00
7.478571432493190230e+00,-2.828008085276225714e+00
-7.452773881951052282e+00,-2.328926427667923793e+00
3.930819836067744877e-01,-7.627857575165160497e+00
2.365620650507108458e+00,-7.424587584329531254e+00
-6.651651703880036237e+00,-3.245284346500763029e+00
-1.811514991776344563e-02,8.130519231748216669e+00
-8.282286408002454081e+00,-9.658964026812907888e-02
-6.055354402048758189e+00,5.242308027949612814e+00
-5.819706352815027905e+00,5.329266554841037618e+00
6.702159812985330589e+00,-4.050708437776457060e+00
7.246891521905970635e+00,2.338110293808583151e+00
6.758796980639920626e-01,8.805701988133728619e+00
-1.811069037578426411e+00,-8.279966116622375694e+00
-5.262815654068336180e+00,-5.564417354577159358e+00
7.958790818738955331e+00,-4.570874386163942815e-01
7.205274270802321190e+00,-3.041175187623289755e+00
2.503761578164732438e+00,7.858605760382306293e+00
-4.133523718217069209e+00,6.958184240140218080e+00
4.466738606352029350e+00,6.620012366229789613e+00
5.145902997291673664e-02,8.280002921487048084e+00
5.665737536233851124e+00,-5.645911769742840036e+00
-3.307267199727804141e-01,-8.450749858539273518e+00
7.224841577569256046e+00,-3.600216192016238992e+00
-5.035405064508475803e+00,-7.540240335956033491e+00
7.592205451211775369e+00,2.037630528299289701e+00
7.047332714011831811e+00,-3.856938404201879500e+00
5.010284879614556708e+00,-6.230947967495435336e+00
-2.203051302915963294e+00,-8.169242286261448882e+00
2.686654696575435430e+00,7.418299899143939946e+00
-6.947016620294032663e+00,3.115913588428637748e+00
2.705251799783696676e+00,7.309483492519343706e+00
-7.175711330932196041e+00,-2.885474729174862585e+00
8.365686113930543399e+00,2.556088675237277119e+00
6.885183845182717199e+00,-4.109090507685948523e+00
6.249964137928783359e+00,5.370057757005048948e+00
-4.687070580233386075e+00,6.591012579984979247e+00
6.280406278044180723e+00,-4.832278244647788767e+00
1.599892712630078595e+00,-7.953853806369148849e+00
6.115294584859654492e+00,-5.190195026780885179e+00
7.206714848936808693e+00,3.342212129157962952e+00
9.637847302858754128e-02,-7.981622036032184120e+00
-3.941022730796470253e+00,7.027395085696982235e+00
2.573038552472130647e+00,-7.631900521011947269e+00
-7.840378884642113633e+00,-3.264900071382214719e+00
6.967177914079083489e-01,-7.922223736517496562e+00
-4.305627829463016809e+00,-6.900801376795630659e+00
4.598154845714416128e-01,-7.706769292150497108e+00
3.037251177193595275e+00,-7.730886905256689090e+00
7.706823939877629037e+00,1.489698676399996424e+00
-7.881591213943338836e+00,-2.515168691513660626e+00
8.111145183575604989e+00,1.701015766235950633e+00
-6.770169133529433836e+00,-3.711850086890156497e+00
7.308292932555493948e+00,3.227410078823278017e+00
3.510217231013180506e+00,6.829854244376378780e+00
-7.415444108690506297e+00,-3.978724275360427054e+00
-3.963267035577222042e-01,-7.952089745256152753e+00
-7.343127427190025536e+00,3.512476748281481154e+00
6.267177075507214035e+00,5.950095992095084441e+00
5.152605568323409990e+00,6.209368008799795113e+00
-3.154141472312752548e+00,7.417902852289568472e+00
5.804748962694411318e+00,5.284680303385028921e+00
5.028680170354596690e+00,-6.246131642589419108e+00
7.020176847708913259e-01,-7.869484868314437165e+00
2.245763973006644765e+00,7.608898272481752656e+00
4.624625423612055641e+00,5.943617500526856112e+00
-3.354708681350523913e-01,7.741989554844885824e+00
3.068020978246397412e+00,-7.181115330892105852e+00
-6.341398578540937692e+00,-4.928625954349196370e+00
3.987905645953571998e+00,-6.909059217989006463e+00
7.962140081274606374e+00,1.312110403816285908e-01
7.453772553211361895e-01,-7.289870401167357628e+00
1.388947954207753188e+00,-8.178134632434540308e+00
7.076991644387838676e+00,-3.740272933228060648e+00
2.795414897830274636e+00,-7.356541140251457556e+00
-2.224750516504101938e+00,7.624916504745543833e+00
7.215103837162326172e+00,-1.835947362397066573e+00
8.133104657857623820e+00,-1.949926925114992216e+00
-5.015293674828952275e-01,8.214180265889776678e+00
6.515761978704447621e+00,-4.672273749126392595e+00
-8.232378591774907051e+00,1.351780227288575664e-01
6.468905916325600636e+00,-4.736197739985763100e+00
8.474791246416110369e+00,8.541823137370905261e-01
1.135722713722145283e+00,-8.488103623732122571e+00
-1.710969039139894621e+00,7.455966594275760251e+00
-7.673873427270484271e+00,-3.664900592191710160e+00
-1.320086270079889657e+00,7.324789374455225932e+00
-8.527800100038970044e+00,-1.616435937832978897e+00
2.360059817661835257e+00,-8.087657031482958558e+00
-8.442254325775945034e+00,-7.728812231892177032e-01
6.951608364911168181e+00,-3.983235581390962121e+00
-1.153264922448891561e+00,-7.171733485593854596e+00
-6.581374860075879241e+00,4.382516079562047473e+00
-2.521362941697461224e+00,-7.715305150440912918e+00
3.422033101558405566e+00,6.764271672578113126e+00
7.609585438570046989e+00,4.008741521729455859e-01
-4.082740616733170569e+00,6.938949080205330411e+00
-5.160460979734277087e-02,8.336607706162599385e+00
-7.127719719249438590e+00,2.554442308320817645e+00
2.638597044054473262e+00,8.156071274892708445e+00
-3.112822523658214102e+00,-5.520084786282216882e+00
7.564530288670767710e+00,-2.954819402104634118e+00
3.742804955022831503e-01,-8.188043911155576282e+00
-1.173139230224380380e-01,8.268742939519043489e+00
6.839887740802272020e+00,3.889568248948760854e+00
7.793370382519158035e+00,4.043820619846904663e+00
3.185132593167855131e+00,7.714720183735511938e+00
2.938204586309660193e+00,8.058481286916826747e+00
-6.959832896365669264e+00,3.995764562109632934e+00
-7.178056076413377617e+00,3.251612716117809221e+00
-5.017849808559961211e+00,-5.813613153570811320e+00
-5.673975056673807416e+00,-2.944518223182331695e+00
6.652757549115703162e-01,-7.559795637688366376e+00
2.389194900434833180e+00,-7.671150983625770969e+00
-4.288317876654312855e+00,6.831719687308577704e+00
2.976636605590305962e+00,7.277003084840789171e+00
-6.036554522809370660e+00,-5.105794642885596701e+00
-5.246496569060006721e+00,-7.272589889107750949e+00
-2.351538613781237519e+00,7.681022099355637067e+00
7.550049892360541470e+00,-7.266358837187305575e-01
1.017374133527152003e+00,-8.012355739282860156e+00
-6.811877884692083107e+00,4.413585722060138217e+00
-6.208890012587194640e+00,-5.612188591181290320e+00
-6.808281056284891442e+00,4.249551651756951820e+00
-6.347429365089082509e+00,4.949205262874901479e+00
-6.572074403863825687e+00,4.628857522023397841e+00
-6.740115844194835226e+00,-3.047606146713070174e+00
-6.942038406092978509e-01,-7.791442929378909810e+00
7.095553144350980723e+00,-3.973761965839820220e+00
4.830250709071564508e+00,-6.329460793921292350e+00
9.438762926729180602e-01,-7.375440578077875564e+00
-6.854488370417122667e+00,4.385950097579353724e+00
-2.543261729311095676e-02,7.860639023179276208e+00
2.104232430749229721e+00,-7.854286922297839979e+00
8.186695909593822762e+00,3.674662397236779787e-01
7.351881066132309961e+00,-3.646461067296449254e+00
7.033508789909885373e+00,-3.866019724069777119e+00
2.929656274318192644e+00,-7.664300627630697527e+00
7.736454349302795741e+00,1.220852825598434110e-02
-8.248149559241253925e+00,-1.940232256293171309e+00
-3.533242835069734689e+00,6.841838694864473602e+00
-8.609533464234656819e+00,-1.315166566258598735e+00
-7.371472568081332888e+00,-1.067418259923002877e+00
4.575773993017378416e+00,-6.477246812696687783e+00
8.118842703000339611e+00,-1.386616366853517412e+00
7.321954542324839110e+00,5.242017601964542806e+00
5.947537217849781399e+00,5.444519381178868578e+00
-6.652743110276643890e+00,4.505130598766768912e+00
-7.403017672799691695e+00,3.023283449030673697e+00
7.501665278383275570e+00,2.946096716047690744e+00
6.510850028303214465e+00,3.126632436593764108e+00
-3.667676524439412944e+00,7.185047431343888569e+00
-7.169662411927152590e+00,-3.380243044301261879e+00
3.227884182619936926e+00,7.127170780910854653e+00
-3.265748289955248573e+00,-6.979418125574570198e+00
-3.446658709997795000e+00,7.263354867727519704e+00
7.885924242714217769e+00,-1.845574151191369028e+00
7.737476892800018824e+00,1.025179918019414993e+00
7.354789094406759098e+00,3.583508312127195783e+00
1.133886267467778541e+00,8.160692269103707375e+00
1.658262399444616175e+00,7.660504345924604053e+00
-8.277334768498105788e+00,-3.663742224663415481e-01
6.847034331357944481e+00,-3.634075085174049313e+00
-7.521674894393142630e+00,-4.379815654265487801e+00
-2.376132654009919687e+00,-7.922547196653968449e+00
4.310690510518241148e+00,6.891120112258510844e+00
-7.380705969688927226e+00,3.007126469468889063e+00
1.296825882058204371e+00,2.671597235490661415e+00
2.091357682357972703e+00,1.327690471329222355e+00
-2.542580297177434723e+00,2.683997783870517573e-03
-2.823665145589462799e+00,1.099024240065824332e+00
2.050386125927533332e+00,3.016373556403179723e+00
2.664944203438199821e+00,2.618050274280196543e+00
2.470935730098639649e+00,-1.401700709369051001e+00
2.641795215072573644e+00,-1.141397837870271381e+00
2.631946851289482137e+00,8.362650980784086530e-02
2.627337502435175054e+00,-8.924628142286049615e-01
-2.228606057911322047e+00,1.981543824805842124e+00
-2.757990620572102536e+00,-1.680121889492945053e+00
-1.955941497152365649e+00,-8.746972018904144441e-01
2.565672037401707239e+00,1.987760923524767076e+00
3.417312952314731422e+00,2.052956449909537184e+00
-2.414819887761215256e+00,-3.630263879444984854e-01
-3.285801671189135131e+00,-1.578612867832009048e+00
1.762669311736573707e+00,1.822344358866340830e+00
5.569826180987994535e-01,-2.776784316654816287e+00
-3.168554065126447661e+00,-3.485927371605135328e-02
-5.792930063941040819e-01,3.188344194654866293e+00
1.786615464920539686e+00,-2.451474105656480162e+00
-4.645137474694746582e-02,-3.196854213730452532e+00
3.040821232235015881e+00,1.650367321932405762e+00
9.331427487072204707e-01,3.261473777277875907e+00
-1.521233689553480817e+00,-3.206343779042651221e+00
9.426166241911186905e-01,-2.852042209984603005e+00
-8.605021152776644033e-01,-2.291065247808976135e+00
-8.735459653719556128e-01,2.500490610133707658e+00
3.430514137641501371e+00,2.630010428236924547e+00
3.172072984950075725e+00,2.087163013510089815e+00
-2.666610042591964103e+00,1.107840252868027342e+00
2.185965217917686942e+00,-2.014011441831795146e+00
-3.453419207309126548e+00,-1.255035378622284981e+00
7.518223987402095077e-02,-3.302939994422158243e+00
2.423768738457010130e+00,1.185024702938554331e+00
3.080769678945551426e+00,-5.304046767628144421e-01
-7.370812081146472794e-01,-3.169683758474998392e+00
-2.491397282870435603e+00,1.096300533896547025e+00
-2.890834158176502910e-02,-2.557946359537659475e+00
5.796257270755420521e-01,2.325634226151293227e+00
5.638682873479359259e-01,3.206207414447389326e+00
3.107857834435789446e+00,1.460523673565285563e+00
-2.672280012759054468e+00,-1.783259193916855834e+00
-3.102243698410480199e+00,-1.135522789405006616e+00
1.731875385534293876e+00,-2.488302889765800163e+00
-2.765958308340314531e+00,1.006354055417693738e+00
3.673486892626154354e-02,3.267147461992197410e+00
-2.851827799421959408e+00,7.840349568192550578e-01
2.699879425800282284e+00,-1.397216930855085693e+00
2.159937741537986788e+00,-1.153654468231070096e+00
7.334527593561775971e-01,-2.643325562440917764e+00
3.023654726385192504e+00,-5.881004179888480454e-01
1.564251234754590048e+00,-2.439891131613121100e+00
-1.436564345887638927e+00,-2.264809966465040958e+00
-2.917085244306205638e+00,1.325257295420764869e+00
9.505042598187984915e-01,2.765543446163710062e+00
2.432375798975452863e+00,2.021502814759663202e+00
2.945965244735481381e+00,-7.928892779994054507e-01
-9.112644466473437399e-01,2.730501782209425521e+00
-2.127206872496827827e+00,2.114336269978963401e+00
-3.038631680477411612e-01,3.457222987306529216e+00
3.649716300056584650e-01,-3.221660112216888194e+00
1.213007867319870758e+00,-2.600327215544934401e+00
7.483781840339840397e-01,3.384893051460014401e+00
7.586334942285360983e-01,2.381368557303335631e+00
2.803537839757001215e+00,1.490793477931502853e+00
2.844104924291695369e+00,9.804714709440971454e-01
-3.592410075438323691e+00,-1.470648162729975450e+00
1.505714208587291880e+00,2.137659415752278136e+00
-2.890304020911429461e+00,-2.216860442269844800e+00
-8.179283601645884194e-02,-2.913898309571483214e+00
2.736220891740496874e+00,-1.211192541588286486e+00
1.985008353426868100e+00,1.596821243198293994e+00
5.650249157232152264e-01,-2.676248217971278098e+00
-9.369991984685006603e-01,2.498444611304457830e+00
-2.579643075347843872e+00,-1.214461956639622864e+00
-1.048767520848445045e+00,-3.000442262973205931e+00
-3.729662346604247780e-01,-2.087142946523259823e+00
-6.473634841775580684e-01,2.643838506734980776e+00
-3.488348861814230428e+00,-5.733076519668360849e-01
-1.507246132851284948e+00,2.675250927319400951e+00
5.479282185356166845e-01,-2.504825309281095258e+00
-2.928672157085523420e+00,7.325281309310515132e-01
-1.823084925606584639e+00,2.417535217352703381e+00
-2.599778894305790899e+00,-2.695024872678569938e+00
1.269773538393541568e+00,1.508928733807755940e+00
-1.739492811956004026e+00,2.489764979332824257e+00
-1.572918948544907547e+00,2.403749485110767470e+00
-9.134307427897886411e-01,2.941180361332170534e+00
2.020870641517332533e+00,-2.220229297545140756e+00
-1.352102357222131346e+00,2.788629822430200189e+00
1.727669396707903982e+00,1.860801838146441511e+00
4.463470603749308818e-01,3.231002383754446150e+00
1.824836348904091743e+00,-1.846492897209382145e+00
1.423717547751611523e+00,2.725548840916979465e+00
2.774893724577032206e+00,-1.605953883003964355e-01
1.519717195388441189e+00,-2.692038779463810982e+00
8.856939351407157046e-01,-3.169841281365231911e+00
-1.121869827079851945e+00,-2.439890104448834585e+00
-5.432921386726574653e-01,-3.274612515300461268e+00
3.398230262252666112e-01,-2.422072861468919758e+00
-2.196126613185445109e+00,1.992353988869679071e+00
-2.587727157085563334e+00,1.188480046749516905e+00
2.832152798738142518e+00,-1.037705742099496842e+00
8.425247250354428452e-01,3.803193037675324906e+00
-3.443052750556370611e+00,1.488041854509830619e-01
-2.562382727734078713e+00,-2.233811055900106091e+00
-3.445605522412988897e-01,-2.740896661276541746e+00
-2.094748540411480175e-01,-3.291978452934341881e+00
-4.562064137977796530e-01,3.309270428709058631e+00
1.163660006334913621e+00,-2.445155623163915326e+00
-8.742596751073282713e-01,2.730712185457434771e+00
2.882044406431425898e+00,1.401244751299334679e+00
-1.629192699301362346e+00,2.577666961820115787e+00
1.100170255569075550e+00,3.370577867966818353e+00
3.461205096829540917e+00,3.452066577933968206e-01
-1.075290003087212121e+00,2.348524555239531963e+00
-1.750283419156399400e+00,2.489834820017690298e+00
